20/04/2022	11:27:14
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	1.007062		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.8185
U dispersion: 	0.113567
Turbulence: 	0.573036

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.868652	2.894428	19.761508	0	203.125	25.097656	-48.507028
2.86377	2.889501	19.624809	0	203.613281	25.097656	-54.011615
2.861328	2.887038	19.556517	0	203.613281	25.097656	-49.068946
2.868652	2.894428	19.761508	0	203.613281	25.097656	-44.640543
2.866211	2.891965	19.69314	0	203.613281	25.097656	-56.488951
2.866211	2.891965	19.69314	0	203.613281	25.097656	-59.419791
2.86377	2.889905	19.635997	0	203.613281	25.146484	-46.556837
2.86377	2.889501	19.624809	0	203.613281	25.097656	-47.052825
2.866211	2.891965	19.69314	0	203.613281	25.097656	-53.07523
2.866211	2.892368	19.704343	0	203.613281	25.146484	-53.487791
2.866211	2.892368	19.704343	0	203.613281	25.146484	-51.299051
2.868652	2.894428	19.761508	0	203.613281	25.097656	-69.734628
2.86377	2.889501	19.624809	0	203.613281	25.097656	-52.323689
2.866211	2.891965	19.69314	0	203.613281	25.097656	-51.887542
2.866211	2.891965	19.69314	0	203.613281	25.097656	-46.812087
2.86377	2.889501	19.624809	0	203.613281	25.097656	-51.930384
2.86377	2.889501	19.624809	0	203.125	25.097656	-47.998954
2.861328	2.887441	19.567689	0	203.613281	25.146484	-46.288846
2.868652	2.894832	19.772727	0	203.613281	25.146484	-50.187751
2.871094	2.897296	19.841149	0	203.613281	25.146484	-55.077033
2.866211	2.892368	19.704343	0	203.613281	25.146484	-62.862278
2.866211	2.892368	19.704343	0	203.613281	25.146484	-59.277034
2.868652	2.894832	19.772727	0	203.613281	25.146484	-48.808894
2.871094	2.896891	19.829914	0	203.613281	25.097656	-46.428598
2.871094	2.896891	19.829914	0	203.613281	25.097656	-48.469897
2.873535	2.899759	19.909609	0	203.613281	25.146484	-52.132901
2.868652	2.894428	19.761508	0	203.613281	25.097656	-67.154149
2.871094	2.897296	19.841149	0	203.613281	25.146484	-53.19111
2.871094	2.897296	19.841149	0	203.613281	25.146484	-48.527523
2.871094	2.897296	19.841149	0	203.613281	25.146484	-45.248176
2.875977	2.901818	19.966839	0	203.613281	25.097656	-51.814477
2.871094	2.896891	19.829914	0	203.613281	25.097656	-59.015913
2.871094	2.896891	19.829914	0	203.613281	25.097656	-48.412804
2.871094	2.896891	19.829914	0	203.613281	25.097656	-45.51607
2.868652	2.894428	19.761508	0	203.613281	25.097656	-46.377185
2.868652	2.894832	19.772727	0	203.613281	25.146484	-51.269595
2.871094	2.896891	19.829914	0	203.613281	25.097656	-69.468877
2.875977	2.902223	19.978106	0	203.613281	25.146484	-49.81093
2.871094	2.897296	19.841149	0	203.613281	25.146484	-47.332156
2.871094	2.897296	19.841149	0	203.613281	25.146484	-55.952215
2.871094	2.896891	19.829914	0	203.613281	25.097656	-62.434754
2.875977	2.901818	19.966839	0	203.613281	25.097656	-55.219559
2.875977	2.902223	19.978106	0	203.613281	25.146484	-79.365782
2.873535	2.899759	19.909609	0	203.613281	25.146484	-55.556143
2.873535	2.899355	19.898358	0	203.613281	25.097656	-51.378612
2.873535	2.899355	19.898358	0	203.613281	25.097656	-47.291972
2.878418	2.904687	20.046639	0	203.613281	25.146484	-51.622742
2.873535	2.899759	19.909609	0	203.613281	25.146484	-57.224515
2.871094	2.896891	19.829914	0	203.613281	25.097656	-59.397099
2.873535	2.899355	19.898358	0	203.613281	25.097656	-58.353557
2.868652	2.894428	19.761508	0	203.613281	25.097656	-60.489604
2.868652	2.894428	19.761508	0	203.613281	25.097656	-59.945507
2.866211	2.891965	19.69314	0	203.613281	25.097656	-62.895359
2.871094	2.897296	19.841149	0	203.613281	25.146484	-53.908252
2.868652	2.894832	19.772727	0	203.125	25.146484	-50.257886
2.873535	2.899355	19.898358	0	203.613281	25.097656	-53.012284
2.878418	2.904281	20.035357	0	203.613281	25.097656	-50.139281
2.873535	2.899355	19.898358	0	203.613281	25.097656	-48.120494
2.871094	2.896891	19.829914	0	203.613281	25.097656	-50.049221
2.86377	2.889501	19.624809	0	203.613281	25.097656	-52.138151
2.86377	2.889501	19.624809	0	203.613281	25.097656	-50.420437
2.866211	2.891965	19.69314	0	203.613281	25.097656	-50.252996
2.868652	2.894428	19.761508	0	203.613281	25.097656	-50.214617
2.866211	2.891965	19.69314	0	203.613281	25.097656	-58.005639
2.866211	2.891965	19.69314	0	203.613281	25.097656	-56.8964
2.866211	2.891965	19.69314	0	203.613281	25.097656	-51.813129
2.86377	2.889501	19.624809	0	203.613281	25.097656	-56.667142
2.866211	2.891965	19.69314	0	203.613281	25.097656	-50.284214
2.86377	2.889501	19.624809	0	203.125	25.097656	-48.323987
2.868652	2.894428	19.761508	0	203.613281	25.097656	-49.397879
2.868652	2.894428	19.761508	0	203.125	25.097656	-58.605728
2.868652	2.894428	19.761508	0	203.613281	25.097656	-61.390221
2.871094	2.896891	19.829914	0	203.613281	25.097656	-50.827565
2.866211	2.891965	19.69314	0	203.613281	25.097656	-45.956341
2.866211	2.891965	19.69314	0	203.125	25.097656	-47.955511
2.86377	2.889501	19.624809	0	203.613281	25.097656	-54.147885
2.86377	2.889905	19.635997	0	203.613281	25.146484	-50.075986
2.866211	2.891965	19.69314	0	203.613281	25.097656	-48.031214
2.866211	2.891965	19.69314	0	203.613281	25.097656	-50.74563
2.868652	2.894428	19.761508	0	203.613281	25.097656	-49.271195
2.866211	2.891965	19.69314	0	203.613281	25.097656	-48.831429
2.868652	2.894428	19.761508	0	203.613281	25.097656	-48.607941
2.866211	2.891965	19.69314	0	203.613281	25.097656	-53.440365
2.86377	2.889501	19.624809	0	203.613281	25.097656	-70.52539
2.86377	2.889905	19.635997	0	203.613281	25.146484	-53.51236
2.866211	2.891965	19.69314	0	203.613281	25.097656	-48.54402
2.871094	2.897296	19.841149	0	203.613281	25.146484	-49.1731
2.868652	2.894428	19.761508	0	203.125	25.097656	-54.139473
2.871094	2.896891	19.829914	0	203.613281	25.097656	-54.684935
2.866211	2.891965	19.69314	0	203.125	25.097656	-49.816072
2.866211	2.891965	19.69314	0	203.613281	25.097656	-48.559594
2.871094	2.897296	19.841149	0	203.613281	25.146484	-51.275216
2.868652	2.894428	19.761508	0	203.613281	25.097656	-45.894852
2.871094	2.896891	19.829914	0	203.613281	25.097656	-44.327236
2.871094	2.896891	19.829914	0	203.613281	25.097656	-50.021608
2.871094	2.896891	19.829914	0	203.613281	25.097656	-52.85149
2.871094	2.896891	19.829914	0	203.613281	25.097656	-47.511155
2.868652	2.894428	19.761508	0	203.613281	25.097656	-59.396672
2.871094	2.897296	19.841149	0	203.613281	25.146484	-50.843524
2.871094	2.896891	19.829914	0	203.613281	25.097656	-54.123363
2.871094	2.897296	19.841149	0	203.613281	25.146484	-53.811668
2.866211	2.892368	19.704343	0	203.613281	25.146484	-49.00282
2.866211	2.892368	19.704343	0	203.613281	25.146484	-48.261689
2.871094	2.897296	19.841149	0	203.613281	25.146484	-48.872378
2.873535	2.899355	19.898358	0	203.613281	25.097656	-51.258325
2.871094	2.897296	19.841149	0	203.613281	25.146484	-48.079522
2.868652	2.894428	19.761508	0	203.613281	25.097656	-54.87851
2.868652	2.894428	19.761508	0	203.613281	25.097656	-63.644445
2.866211	2.892368	19.704343	0	203.613281	25.146484	-47.046734
2.871094	2.896891	19.829914	0	203.613281	25.097656	-48.820031
2.873535	2.899355	19.898358	0	203.613281	25.097656	-56.983602
2.875977	2.901818	19.966839	0	203.613281	25.097656	-52.708001
2.873535	2.899355	19.898358	0	203.613281	25.097656	-51.510651
2.871094	2.897296	19.841149	0	203.613281	25.146484	-48.494669
2.868652	2.894832	19.772727	0	203.613281	25.146484	-49.839431
2.871094	2.896891	19.829914	0	203.613281	25.097656	-50.065083
2.871094	2.897296	19.841149	0	203.613281	25.146484	-47.428538
2.866211	2.892368	19.704343	0	203.613281	25.146484	-51.195019
2.871094	2.896891	19.829914	0	203.125	25.097656	-56.152194
2.871094	2.896891	19.829914	0	203.613281	25.097656	-58.122608
2.873535	2.899759	19.909609	0	203.613281	25.146484	-53.330696
2.871094	2.896891	19.829914	0	203.613281	25.097656	-53.951356
2.868652	2.894428	19.761508	0	203.613281	25.097656	-66.246259
2.868652	2.894428	19.761508	0	203.613281	25.097656	-50.206907
2.86377	2.889501	19.624809	0	203.613281	25.097656	-52.358013
2.86377	2.889501	19.624809	0	203.613281	25.097656	-52.342383
2.861328	2.887038	19.556517	0	203.613281	25.097656	-53.481999
2.861328	2.887441	19.567689	0	203.613281	25.146484	-50.02291
2.86377	2.889501	19.624809	0	203.613281	25.097656	-51.559253
2.866211	2.891965	19.69314	0	203.613281	25.097656	-51.974947
