20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.636719	2.66041	13.513423	0	208.007812	25.097656	-38.511002
2.734375	2.759329	16.07966	0	208.007812	25.146484	-31.695675
2.663574	2.687507	14.201522	0	208.007812	25.097656	-28.476317
2.651367	2.67519	13.887185	0	208.007812	25.097656	-38.950302
2.685547	2.710055	14.783288	0	208.007812	25.146484	-27.270167
2.717285	2.741701	15.612233	0	208.007812	25.097656	-25.31985
2.67334	2.69736	14.454775	0	208.007812	25.097656	-34.241882
2.719727	2.744164	15.67732	0	208.007812	25.097656	-40.458606
2.724609	2.749091	15.80772	0	208.007812	25.097656	-41.831663
2.69043	2.714604	14.901573	0	208.007812	25.097656	-28.417748
2.736816	2.761407	16.135007	0	208.007812	25.097656	-45.449556
2.683105	2.707592	14.719344	0	208.007812	25.146484	-24.321109
2.717285	2.742083	15.622342	0	208.007812	25.146484	-23.183721
2.700195	2.724838	15.168795	0	208.007812	25.146484	-29.482108
2.685547	2.709677	14.773463	0	208.007812	25.097656	-25.195273
2.753906	2.779039	16.606529	0	208.007812	25.146484	-28.722216
2.709961	2.734311	15.417439	0	208.007812	25.097656	-30.877473
2.641602	2.665337	13.637581	0	208.007812	25.097656	-22.28941
2.739258	2.764257	16.210971	0	208.007812	25.146484	-23.757862
2.687988	2.712519	14.847321	0	208.007812	25.146484	-27.126537
2.692871	2.717447	14.975652	0	208.007812	25.146484	-28.744252
2.770996	2.795894	17.060363	0	208.007812	25.097656	-31.675725
2.729492	2.754017	15.938419	0	208.007812	25.097656	-25.858201
2.661133	2.685044	14.138453	0	208.007812	25.097656	-25.100525
2.668457	2.69281	14.337618	0	208.007812	25.146484	-29.482407
2.666016	2.68997	14.264689	0	208.007812	25.097656	-27.861867
2.653809	2.677654	13.949849	0	208.007812	25.097656	-28.610692
2.758789	2.783966	16.738901	0	208.007812	25.146484	-34.101214
2.736816	2.761407	16.135007	0	208.007812	25.097656	-39.907837
2.705078	2.729384	15.287974	0	208.007812	25.097656	-33.1754
2.678223	2.702287	14.581973	0	208.007812	25.097656	-34.548104
2.648926	2.6731	13.834096	0	208.007812	25.146484	-40.455156
2.697754	2.721994	15.094393	0	208.007812	25.097656	-29.567603
2.70752	2.732229	15.36269	0	208.007812	25.146484	-30.708966
2.658691	2.682955	14.085051	0	208.007812	25.146484	-48.611958
2.646484	2.670636	13.771616	0	208.007812	25.146484	-33.825589
2.741699	2.76672	16.27673	0	208.007812	25.146484	-37.883429
2.695312	2.71991	15.039948	0	208.007812	25.146484	-26.901699
2.705078	2.729765	15.297976	0	208.007812	25.146484	-29.789785
2.749023	2.774111	16.474412	0	208.007812	25.146484	-27.27068
2.722168	2.747011	15.752633	0	208.007812	25.146484	-25.065652
2.678223	2.702287	14.581973	0	208.007812	25.097656	-22.508216
2.666016	2.68997	14.264689	0	208.007812	25.097656	-21.456932
2.680664	2.70475	14.645712	0	208.007812	25.097656	-28.081007
2.619629	2.643167	13.082399	0	208.007812	25.097656	-35.733798
2.719727	2.744164	15.67732	0	208.007812	25.097656	-38.243283
2.619629	2.643167	13.082399	0	208.007812	25.097656	-26.571025
2.70752	2.731847	15.352666	0	208.007812	25.097656	-24.05196
2.60498	2.628387	12.717523	0	208.007812	25.097656	-25.597079
2.646484	2.670636	13.771616	0	208.007812	25.146484	-33.245927
2.729492	2.754017	15.938419	0	208.007812	25.097656	-29.901251
2.658691	2.682955	14.085051	0	208.007812	25.146484	-33.718085
2.683105	2.707592	14.719344	0	208.007812	25.146484	-32.786719
2.697754	2.721994	15.094393	0	208.007812	25.097656	-27.020159
2.680664	2.705128	14.655491	0	208.007812	25.146484	-54.219191
2.644043	2.6678	13.699822	0	208.007812	25.097656	-25.18625
2.714844	2.73962	15.557311	0	208.007812	25.146484	-25.433286
2.661133	2.685419	14.148044	0	208.007812	25.146484	-28.557196
2.722168	2.747011	15.752633	0	208.007812	25.146484	-28.662086
2.666016	2.68997	14.264689	0	208.007812	25.097656	-26.550044
2.675781	2.700201	14.52806	0	208.007812	25.146484	-28.200339
2.65625	2.680117	14.012615	0	208.007812	25.097656	-46.632576
2.687988	2.712519	14.847321	0	208.007812	25.146484	-29.998827
2.668457	2.692434	14.327955	0	208.007812	25.097656	-28.771367
2.692871	2.717067	14.96576	0	208.007812	25.097656	-36.983445
2.675781	2.699824	14.518327	0	208.007812	25.097656	-30.342884
2.641602	2.665337	13.637581	0	208.007812	25.097656	-40.244167
2.67334	2.697737	14.464485	0	208.007812	25.146484	-39.458756
2.624512	2.648094	13.204977	0	208.007812	25.097656	-39.501513
2.646484	2.670264	13.762171	0	208.007812	25.097656	-30.85495
2.70752	2.732229	15.36269	0	208.007812	25.146484	-23.782799
2.753906	2.778651	16.596118	0	208.007812	25.097656	-27.409597
2.705078	2.729765	15.297976	0	208.007812	25.146484	-32.896218
