20/04/2022	11:28:01
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.365137		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	20.246029
U dispersion: 	0.067345
Turbulence: 	0.332632

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.883301	2.909208	20.172505	0	211.914062	25.097656	-67.887173
2.883301	2.909208	20.172505	0	211.914062	25.097656	-65.685762
2.883301	2.909208	20.172505	0	211.914062	25.097656	-61.105291
2.885742	2.911671	20.241133	0	211.914062	25.097656	-60.844385
2.883301	2.909614	20.183818	0	211.914062	25.146484	-58.047106
2.880859	2.90715	20.11521	0	211.914062	25.146484	-65.652748
2.883301	2.909614	20.183818	0	211.914062	25.146484	-57.228678
2.883301	2.909614	20.183818	0	211.914062	25.146484	-49.686925
2.883301	2.909208	20.172505	0	211.914062	25.097656	-47.632889
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.353472
2.885742	2.911671	20.241133	0	211.914062	25.097656	-56.763595
2.885742	2.911671	20.241133	0	211.914062	25.097656	-58.7399
2.885742	2.911671	20.241133	0	211.914062	25.097656	-68.084259
2.885742	2.911671	20.241133	0	211.914062	25.097656	-66.149041
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.766286
2.885742	2.911671	20.241133	0	211.914062	25.097656	-56.089652
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.065622
2.883301	2.909208	20.172505	0	211.914062	25.097656	-60.335239
2.880859	2.906745	20.103913	0	211.914062	25.097656	-62.693006
2.880859	2.906745	20.103913	0	211.914062	25.097656	-58.061535
2.883301	2.909208	20.172505	0	211.914062	25.097656	-61.092131
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.490121
2.883301	2.909208	20.172505	0	211.914062	25.097656	-51.264099
2.883301	2.909208	20.172505	0	211.914062	25.097656	-49.970931
2.885742	2.911671	20.241133	0	211.914062	25.097656	-54.331383
2.885742	2.911671	20.241133	0	211.914062	25.097656	-62.40673
2.888184	2.914135	20.309799	0	211.914062	25.097656	-63.081215
2.885742	2.911671	20.241133	0	211.914062	25.097656	-55.01748
2.885742	2.911671	20.241133	0	211.914062	25.097656	-55.002511
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.266844
2.885742	2.911671	20.241133	0	211.914062	25.097656	-53.97407
2.885742	2.911671	20.241133	0	211.914062	25.097656	-52.009518
2.883301	2.909208	20.172505	0	211.914062	25.097656	-54.963202
2.888184	2.914135	20.309799	0	211.914062	25.097656	-57.901902
2.885742	2.911671	20.241133	0	211.914062	25.097656	-59.051959
2.885742	2.911671	20.241133	0	211.914062	25.097656	-72.02261
2.883301	2.909208	20.172505	0	211.914062	25.097656	-63.463072
2.883301	2.909208	20.172505	0	211.914062	25.097656	-58.298856
2.883301	2.909614	20.183818	0	211.914062	25.146484	-53.178781
2.888184	2.914135	20.309799	0	211.914062	25.097656	-57.992088
2.888184	2.914135	20.309799	0	211.914062	25.097656	-61.423349
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.572117
2.885742	2.911671	20.241133	0	211.914062	25.097656	-54.899916
2.883301	2.909614	20.183818	0	211.914062	25.146484	-60.868145
2.885742	2.911671	20.241133	0	211.914062	25.097656	-60.011482
2.883301	2.909614	20.183818	0	211.914062	25.146484	-55.720582
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.565111
2.883301	2.909208	20.172505	0	211.914062	25.097656	-65.707441
2.883301	2.909208	20.172505	0	211.914062	25.097656	-60.147021
2.883301	2.909208	20.172505	0	211.914062	25.097656	-58.63856
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.006134
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.699759
2.883301	2.909208	20.172505	0	211.914062	25.097656	-60.721351
2.885742	2.911671	20.241133	0	211.914062	25.097656	-52.081781
2.880859	2.906745	20.103913	0	211.914062	25.097656	-52.79349
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.849611
2.880859	2.906745	20.103913	0	211.914062	25.097656	-58.90211
2.883301	2.909614	20.183818	0	211.914062	25.146484	-58.328966
2.880859	2.90715	20.11521	0	211.914062	25.146484	-58.398899
2.883301	2.909614	20.183818	0	211.914062	25.146484	-57.263093
2.880859	2.90715	20.11521	0	211.914062	25.146484	-59.142666
2.883301	2.909614	20.183818	0	211.914062	25.146484	-60.814157
2.883301	2.909614	20.183818	0	211.914062	25.146484	-62.642457
2.883301	2.909208	20.172505	0	211.914062	25.097656	-52.207246
2.885742	2.912078	20.252463	0	211.914062	25.146484	-50.69625
